acc	evalue_clade1	score_clade1	evalue_clade2	score_clade2
AOP03696.1			0.0049	27.9
BAU44001.1			0.005	27.9
QJD31426.1			0.005	27.9
AQW55041.1			0.005	27.9
QDH64455.1			0.005	27.9
VVC54854.1			0.005	27.9
AOG00951.1			0.005	27.9
ANU38616.1			0.005	27.9
QJC97889.1			0.005	27.9
QFU01519.1			0.005	27.9
CEP79074.1			0.0051	27.9
BCJ97362.1			0.0051	27.9
UGQ10596.1			0.0051	27.9
AVM52044.1			0.0051	27.9
ADV94364.1			0.0051	27.9
BDF26022.1			0.0051	27.9
BDF30927.1			0.0051	27.9
AHK45552.1			0.0051	27.9
SDU19848.1			0.0051	27.8
QER43326.1			0.0052	27.8
QJA64819.1			0.0052	27.8
AUG00967.1			0.0052	27.8
QFI40136.1			0.0053	27.8
QPW52387.1			0.0053	27.8
SCA95823.1			0.0053	27.8
QZP23178.1			0.0053	27.8
UOM36047.1			0.0053	27.8
QAT41047.1			0.0053	27.8
BBS21928.1			0.0053	27.8
ABX81704.1			0.0053	27.8
AZC27766.1			0.0053	27.8
QXH38351.1			0.0053	27.8
QLS96024.1			0.0053	27.8
QLT55399.1			0.0053	27.8
QLU31680.1			0.0053	27.8
QLZ79714.1			0.0053	27.8
QMR52282.1			0.0053	27.8
QNO46840.1			0.0053	27.8
ABY31950.1			0.0054	27.8
BAY25927.1			0.0054	27.8
ABY30180.1			0.0054	27.8
QNK06405.1			0.0054	27.8
QDY71620.1			0.0054	27.8
ADO75635.1			0.0054	27.8
AWN22480.1			0.0054	27.8
QJY37933.1			0.0055	27.8
QKJ87788.1			0.0055	27.8
CAD85668.1			0.0055	27.8
QOD61506.1			0.0055	27.8
AZS80577.1			0.0055	27.8
UIN33280.1			0.0055	27.7
ASR00700.1			0.0055	27.7
AUG32513.1			0.0055	27.7
ALR18992.1			0.0055	27.7
AIQ71286.1			0.0055	27.7
UGA39515.1			0.0055	27.7
AZO17098.1			0.0055	27.7
QIZ20803.1			0.0055	27.7
UPO23502.1			0.0056	27.7
QUD86506.1			0.0056	27.7
QTI87653.1			0.0056	27.7
BBV03020.1			0.0056	27.7
ARO55572.1			0.0056	27.7
SOR30798.1			0.0056	27.7
AIT08369.1			0.0057	27.7
QKL02037.1			0.0057	27.7
QLD61959.1			0.0057	27.7
AME07229.1			0.0057	27.7
AUJ75811.1			0.0057	27.7
QDZ08054.1			0.0057	27.7
AFM43247.1			0.0057	27.7
QRM40969.1			0.0058	27.7
QTG08953.1			0.0058	27.7
QUE84371.1			0.0058	27.7
ADP71976.1			0.0058	27.7
QBF76907.1			0.0058	27.7
AUZ28057.1			0.0058	27.7
CRH04758.1			0.0058	27.7
AUI47165.1			0.0058	27.7
QCQ38068.1			0.0058	27.7
QKH87139.1			0.0058	27.7
UHZ86617.1			0.0058	27.7
AZO12865.1			0.0058	27.7
AZV49894.1			0.0058	27.7
QKS06186.1			0.0058	27.7
QNS19773.1			0.0058	27.7
QHG15275.1			0.0058	27.7
UAN04730.1			0.0058	27.7
ACK65350.1			0.0058	27.7
QLY39489.1			0.0059	27.7
QPV59592.1			0.0059	27.7
QGQ98492.1			0.0059	27.6
QHV12977.1			0.0059	27.6
AKU15926.1			0.006	27.6
QLF55936.1			0.006	27.6
ACM30575.1			0.006	27.6
ARU54844.1			0.006	27.6
BAV98270.1			0.006	27.6
AOW99365.1			0.006	27.6
QCL69170.1			0.006	27.6
QKZ04079.1			0.006	27.6
QLS66794.1			0.0061	27.6
BBB31840.1			0.0061	27.6
AHF94640.1			0.0061	27.6
QQP96986.1			0.0061	27.6
BCG82532.1			0.0061	27.6
AZP04907.1			0.0061	27.6
VEA71115.1			0.0061	27.6
AOF83849.1			0.0061	27.6
QHF44226.1			0.0062	27.6
QDX81070.1			0.0062	27.6
QDV67447.1			0.0062	27.6
QVN27168.1			0.0062	27.6
ASN96583.1			0.0063	27.6
QRP38624.1			0.0063	27.6
AUA33044.1			0.0063	27.6
QEC74508.1			0.0063	27.5
BCY27831.1			0.0063	27.5
SDO46399.1			0.0064	27.5
AHW61241.1			0.0064	27.5
QJA93991.1			0.0064	27.5
ATP50443.1			0.0064	27.5
ART53833.1			0.0064	27.5
ART60581.1			0.0064	27.5
UCZ84289.1			0.0064	27.5
AUC12660.1			0.0064	27.5
AOE50452.1			0.0064	27.5
QNU02742.1			0.0065	27.5
UIR16168.1			0.0065	27.5
AMB92170.1			0.0065	27.5
ARP95092.1			0.0065	27.5
QIW81587.1			0.0065	27.5
AYO32303.1			0.0066	27.5
AQL54078.1			0.0066	27.5
AXG88903.1			0.0066	27.5
AYZ07569.1			0.0066	27.5
BDH65557.1			0.0066	27.5
QFY93000.1			0.0066	27.5
QHN67933.1			0.0066	27.5
QRG96778.1			0.0066	27.5
QSO20571.1			0.0066	27.5
QSO27314.1			0.0066	27.5
QSO28299.1			0.0066	27.5
QUE57465.1			0.0066	27.5
QUE58464.1			0.0066	27.5
QWW15686.1			0.0066	27.5
BBM62637.1			0.0066	27.5
ANK75734.1			0.0066	27.5
UAL45132.1			0.0066	27.5
BCR28507.1			0.0066	27.5
CBA30779.1			0.0067	27.5
UQZ83522.1			0.0067	27.5
QUT75405.1			0.0067	27.5
BBN99672.1			0.0067	27.5
ACV67684.1			0.0067	27.5
QDH56233.1			0.0068	27.5
ADM39523.1			0.0068	27.5
AJW85003.1			0.0068	27.5
CAJ97421.1			0.0068	27.5
QCJ18596.1			0.0068	27.5
QCY18858.1			0.0068	27.5
QDD04541.1			0.0068	27.5
BCH11875.1			0.0068	27.4
QWA20957.1			0.0068	27.4
BAX78895.1			0.0068	27.4
BDB18795.1			0.0068	27.4
QPP10022.1			0.0068	27.4
QSG84295.1			0.0068	27.4
QNM85187.1			0.0069	27.4
UFW71069.1			0.0069	27.4
AXS78704.1			0.0069	27.4
QQT28172.1			0.0069	27.4
QKC85722.1			0.0069	27.4
QKD19361.1			0.0069	27.4
AXU28900.1			0.0069	27.4
AXU32688.1			0.0069	27.4
AXU36476.1			0.0069	27.4
CCK73636.1			0.0069	27.4
BCA50479.1			0.007	27.4
AZO01179.1			0.007	27.4
APP15498.1			0.007	27.4
BAT50399.1			0.007	27.4
QDJ06622.1			0.007	27.4
UER68528.1			0.007	27.4
UFG25319.1			0.007	27.4
QHT59256.1			0.007	27.4
QUG86552.1			0.007	27.4
UQS67294.1			0.007	27.4
AMS13648.1			0.007	27.4
ADY93265.1			0.0071	27.4
ARD22666.1			0.0071	27.4
AZV17891.1			0.0071	27.4
ABD68998.1			0.0071	27.4
QAY18874.1			0.0072	27.4
CAA2141152.1			0.0072	27.4
BAU10247.1			0.0072	27.4
QLN47363.1			0.0072	27.4
QLP07293.1			0.0072	27.4
QLT63981.1			0.0072	27.4
AZH79634.1			0.0072	27.4
QEG00061.1			0.0072	27.4
BBV00279.1			0.0073	27.3
BBV11357.1			0.0073	27.3
BDH17478.1			0.0073	27.3
QLI99309.1			0.0073	27.3
AFT95053.1			0.0073	27.3
UJB33441.1			0.0073	27.3
QKR56207.1			0.0073	27.3
AOY79879.1			0.0073	27.3
BCJ89599.1			0.0073	27.3
QIZ05643.1			0.0074	27.3
QDH78005.1			0.0074	27.3
ANX87835.1			0.0074	27.3
QGK44614.1			0.0074	27.3
ATQ83735.1			0.0074	27.3
ATW86227.1			0.0074	27.3
QOS39419.1			0.0074	27.3
CAD6405889.1			0.0074	27.3
QTN32196.1			0.0074	27.3
QUE51911.1			0.0074	27.3
ANK12465.1			0.0074	27.3
QSB45037.1			0.0075	27.3
AWV16320.1			0.0075	27.3
SBV26541.1			0.0075	27.3
QWF79799.1			0.0075	27.3
QNP22242.1			0.0075	27.3
QMV63061.1			0.0075	27.3
ASK28515.1			0.0076	27.3
QOW54288.1			0.0076	27.3
AFV88327.1			0.0077	27.3
ARB72317.1			0.0077	27.3
ARC09286.1			0.0077	27.3
VEJ39960.1			0.0077	27.3
QYX54066.1			0.0077	27.3
AIQ72611.1			0.0078	27.3
ASC66635.1			0.0079	27.2
QCS64891.1			0.0079	27.2
QKH42286.1			0.0079	27.2
QKH50570.1			0.0079	27.2
QKQ46390.1			0.0079	27.2
AIQ17317.1			0.0079	27.2
BCM17384.1			0.0079	27.2
AFT78057.1			0.008	27.2
QAU41334.1			0.008	27.2
QOZ62396.1			0.008	27.2
QNM83142.1			0.008	27.2
QEE20936.1			0.008	27.2
AAQ65353.1			0.008	27.2
AKV63350.1			0.008	27.2
AUR46022.1			0.008	27.2
QAV29941.1			0.008	27.2
UOK66062.1			0.0081	27.2
AOT28393.1			0.0081	27.2
QSQ97207.1			0.0081	27.2
ADA66228.1			0.0081	27.2
QWE24974.1			0.0081	27.2
QPI75406.1			0.0082	27.2
AIY06288.1			0.0082	27.2
AFM26938.1			0.0082	27.2
QBZ99452.1			0.0082	27.2
AMD95779.1			0.0082	27.2
BBU45172.1			0.0082	27.2
ADV11540.1			0.0082	27.2
AMX96769.1			0.0082	27.2
AMY01770.1			0.0082	27.2
ARP64114.1			0.0082	27.2
QQN67208.1			0.0082	27.2
QKG43795.1			0.0082	27.2
QNN33924.1			0.0082	27.2
UCI19246.1			0.0083	27.2
QKD05536.1			0.0083	27.2
QUQ68420.1			0.0084	27.1
QJC90324.1			0.0084	27.1
QYX43013.1			0.0084	27.1
ADZ70358.1			0.0084	27.1
UBE41613.1			0.0084	27.1
AOR26387.1			0.0084	27.1
UIP58051.1			0.0085	27.1
UAK15334.1			0.0086	27.1
ACA60229.1			0.0086	27.1
AZK60279.1			0.0086	27.1
UPJ94596.1			0.0086	27.1
AUH97574.1			0.0086	27.1
AVO93687.1			0.0086	27.1
AVT95440.1			0.0086	27.1
AXZ20393.1			0.0086	27.1
BBS81607.1			0.0086	27.1
QEE60102.1			0.0086	27.1
QGG28098.1			0.0086	27.1
QIH86285.1			0.0086	27.1
QCT40236.1			0.0086	27.1
QJU06238.1			0.0086	27.1
QRO51524.1			0.0086	27.1
QTV12070.1			0.0086	27.1
QEH42013.1			0.0087	27.1
QFQ31272.2			0.0087	27.1
QDG59652.1			0.0087	27.1
BBT67253.1			0.0087	27.1
CCT59469.1			0.0087	27.1
QHC74197.1			0.0087	27.1
QHF19703.1			0.0087	27.1
AZR93364.1			0.0088	27.1
QIM71944.1			0.0088	27.1
SAI70762.1			0.0088	27.1
QIX21326.1			0.0088	27.1
QAZ68326.1			0.0088	27.1
AVP93679.1			0.0088	27.1
BAY42990.1			0.0088	27.1
AKM90433.1			0.0089	27.1
VEJ42508.1			0.0089	27.1
UOE52128.1			0.0089	27.1
QDT02547.1			0.0089	27.1
AEH50702.1			0.0089	27.1
ACN15865.1			0.0089	27.1
UBZ11865.1			0.0089	27.1
UQR65378.1			0.0089	27.1
AWF02360.1			0.0089	27.1
CBE67303.1			0.0089	27.1
CDI11306.1			0.009	27.0
AMM26735.1			0.009	27.0
ADQ46315.1			0.0091	27.0
AIQ67163.1			0.0091	27.0
QYJ69069.1			0.0091	27.0
ACX53094.1			0.0092	27.0
AII46540.1			0.0092	27.0
AUT93877.1			0.0092	27.0
URD36405.1			0.0093	27.0
ADY99142.1			0.0093	27.0
ANW90063.1			0.0093	27.0
QEN76330.1			0.0093	27.0
AHW75201.1			0.0093	27.0
CBY90314.1			0.0093	27.0
QHU91661.1			0.0093	27.0
UOR11651.1			0.0094	27.0
QPM86277.1			0.0094	27.0
UAY43919.1			0.0094	27.0
VEH39939.1			0.0095	27.0
BCN24109.1			0.0095	27.0
BBH14846.1			0.0095	27.0
AEH87002.1			0.0095	27.0
QRF53908.1			0.0096	27.0
QQY15902.1			0.0096	27.0
AIQ27751.1			0.0096	27.0
QKH79593.1			0.0096	27.0
SDR68797.1			0.0096	26.9
ADI84690.1			0.0096	26.9
QEQ87990.1			0.0096	26.9
UJM10360.1			0.0096	26.9
BCM16817.1			0.0097	26.9
AHK71614.1			0.0097	26.9
AHF69483.1			0.0097	26.9
QVE16420.1			0.0097	26.9
UOR17658.1			0.0097	26.9
AIA76355.1			0.0098	26.9
QPG37899.1			0.0098	26.9
AZO56430.1			0.0098	26.9
BAP46203.1			0.0099	26.9
QCT35998.1			0.0099	26.9
AIQ16166.1			0.0099	26.9
SDR70672.1			0.0099	26.9
QYO62603.1			0.0099	26.9
ULX56731.1			0.01	26.9
BAI43747.1			0.01	26.9
QHB28056.1			0.01	26.9
CCQ75466.1			0.01	26.9
AWB35008.1			0.01	26.9
QQF64042.1			0.01	26.9
QCS50092.1			0.01	26.9
BAK75177.1			0.01	26.9
AXA91848.1			0.01	26.9
QHC56005.1			0.01	26.9
ADN16868.1			0.01	26.9
QUT38809.1			0.01	26.8
BAZ43506.1			0.01	26.8
ANY67932.1			0.01	26.8
QYG03231.1			0.01	26.8
BAT24369.1			0.01	26.8
QSS42087.1			0.01	26.8
ADQ85076.1			0.011	26.8
ANK42716.1			0.011	26.8
APR47658.1			0.011	26.8
QFC17955.1			0.011	26.8
ACB79892.1			0.011	26.8
UAJ73123.1			0.011	26.8
BBU28701.1			0.011	26.8
QIE55936.1			0.011	26.8
SDP87712.1			0.011	26.8
ANZ42270.1			0.011	26.8
AXE24954.1			0.011	26.8
UBD64970.1			0.011	26.8
BCT45299.1			0.011	26.8
QFZ18008.1			0.011	26.8
QSF43337.1			0.011	26.8
ATP44894.1			0.011	26.8
QIK85643.1			0.011	26.8
AOY83511.1			0.011	26.8
AXC14926.1			0.011	26.8
QUB94509.1			0.011	26.8
AKQ15781.1			0.011	26.8
ALY63751.1			0.011	26.8
AON70686.1			0.011	26.8
ASA29608.1			0.011	26.8
ASD03988.1			0.011	26.8
ASP08271.1			0.011	26.8
ASP09804.1			0.011	26.8
AWF59658.1			0.011	26.8
AWF69212.1			0.011	26.8
AYF70090.1			0.011	26.8
AYK23435.1			0.011	26.8
AYQ81448.1			0.011	26.8
AYR13299.1			0.011	26.8
AZN00525.1			0.011	26.8
AZN06083.1			0.011	26.8
AZN13106.1			0.011	26.8
AZN46665.1			0.011	26.8
AZN51743.1			0.011	26.8
AZN58767.1			0.011	26.8
AZP60224.1			0.011	26.8
BAQ40000.1			0.011	26.8
QDR02341.1			0.011	26.8
QDY00837.1			0.011	26.8
QGJ33675.1			0.011	26.8
QHF89446.1			0.011	26.8
QJE78360.1			0.011	26.8
QJE84799.1			0.011	26.8
QJE91186.1			0.011	26.8
QKE78487.1			0.011	26.8
QKG38924.1			0.011	26.8
VEF60604.1			0.011	26.8
VZR87289.1			0.011	26.8
UBD60360.1			0.011	26.7
ARB04309.1			0.011	26.7
QWP75555.1			0.011	26.7
QLF55887.1			0.011	26.7
QEC69591.1			0.011	26.7
QLL24298.1			0.011	26.7
AQW68777.1			0.011	26.7
QIE22625.1			0.011	26.7
AGR00136.1			0.011	26.7
AHI99467.1			0.011	26.7
ALG51899.1			0.011	26.7
ALM66339.1			0.011	26.7
AYF15374.1			0.011	26.7
AYF19787.1			0.011	26.7
QNE57256.1			0.011	26.7
UJX09887.1			0.011	26.7
UPR09930.1			0.011	26.7
AXS82515.1			0.011	26.7
BBK40287.1			0.011	26.7
CQR53102.1			0.011	26.7
BAB52783.1			0.011	26.7
AZM39498.1			0.011	26.7
ABS63523.1			0.011	26.7
UOB14778.1			0.011	26.7
AQR97847.1			0.011	26.7
AEK63620.1			0.011	26.7
QPF76077.1			0.011	26.7
AWK03662.1			0.011	26.7
SMB22952.1			0.011	26.7
QMV13420.1			0.011	26.7
QMT40084.1			0.011	26.7
ADY57275.1			0.011	26.7
QAA23267.1			0.012	26.7
QAA26238.1			0.012	26.7
ANH07710.1			0.012	26.7
AGU52421.1			0.012	26.7
AJE47798.1			0.012	26.7
ANK75358.1			0.012	26.7
QUM75747.1			0.012	26.7
ADG93893.1			0.012	26.7
UJD01832.1			0.012	26.7
QKE85311.1			0.012	26.7
QJU19174.1			0.012	26.7
AZO32136.1			0.012	26.7
ADM09973.1			0.012	26.6
AVV46305.1			0.012	26.6
AXY51047.1			0.012	26.6
QDC13680.1			0.012	26.6
QRE80199.1			0.012	26.6
UIR37308.1			0.012	26.6
UQB74148.1			0.012	26.6
QIO35882.1			0.012	26.6
BCN50806.1			0.012	26.6
ASM67688.1			0.012	26.6
QSB49339.1			0.012	26.6
UQZ47551.1			0.012	26.6
AIF48398.1			0.012	26.6
QOY94677.1			0.012	26.6
AZM96131.1			0.012	26.6
QPI62483.1			0.012	26.6
QRL01688.1			0.012	26.6
UQI38876.1			0.012	26.6
UBD17206.1			0.012	26.6
UOR02260.1			0.012	26.6
UCV22128.1			0.012	26.6
ANN78861.1			0.012	26.6
ALR15296.1			0.012	26.6
ANQ12845.1			0.012	26.6
AHF26396.1			0.012	26.6
AFZ06686.1			0.012	26.6
AIQ91964.1			0.012	26.6
AOR23955.1			0.012	26.6
UNT59005.1			0.012	26.6
QCB47787.1			0.012	26.6
AEM85297.1			0.012	26.6
UNT67125.1			0.012	26.6
AZC19797.1			0.012	26.6
ASC72552.1			0.013	26.6
AXV17696.1			0.013	26.6
AEP08755.1			0.013	26.6
AFY57169.1			0.013	26.6
AGN79259.1			0.013	26.6
BAW23451.1			0.013	26.6
QOC95619.1			0.013	26.6
UHC17227.1			0.013	26.6
AME04184.1			0.013	26.6
QKJ91625.1			0.013	26.5
QSZ57559.1			0.013	26.5
CDI09332.1			0.013	26.5
AMD59872.1			0.013	26.5
AUC10378.1			0.013	26.5
BAZ08392.1			0.013	26.5
BAZ54543.1			0.013	26.5
AXT85496.1			0.013	26.5
AYE34894.1			0.013	26.5
ASN82934.1			0.013	26.5
QZP17193.1			0.013	26.5
QPM68312.1			0.013	26.5
AWB46407.1			0.013	26.5
QAS60289.1			0.013	26.5
QIG18676.1			0.013	26.5
QIG23931.1			0.013	26.5
SMB98146.1			0.013	26.5
QCN98244.1			0.013	26.5
ALX85287.1			0.013	26.5
AOX03494.1			0.013	26.5
ACE83509.1			0.013	26.5
QEI13647.1			0.013	26.5
QEI17220.1			0.013	26.5
QEI20798.1			0.013	26.5
QZD92882.1			0.014	26.5
UJX30962.1			0.014	26.5
AHF62594.1			0.014	26.5
QJT28664.1			0.014	26.5
QDT17758.1			0.014	26.4
QOJ08260.1			0.014	26.4
ALN85917.1			0.014	26.4
APT32457.1			0.014	26.4
AEW20401.1			0.014	26.4
QLI76690.1			0.014	26.4
QLG61089.1			0.014	26.4
UGA45585.1			0.014	26.4
BBJ45831.1			0.014	26.4
QHG09828.1			0.014	26.4
QCO05155.1			0.014	26.4
AVZ84758.1			0.014	26.4
UOQ57722.1			0.014	26.4
QMV00384.1			0.014	26.4
QNG48488.1			0.014	26.4
CQR53106.1			0.014	26.4
AEK56856.1			0.014	26.4
QEM40651.1			0.014	26.4
QER44085.1			0.014	26.4
QCO18581.1			0.014	26.4
QDI80512.1			0.014	26.4
UKJ77175.1			0.014	26.4
CAB1275795.1			0.014	26.4
AKZ63867.1			0.014	26.4
BBB25448.1			0.014	26.4
QCB49907.1			0.014	26.4
QCB58400.1			0.014	26.4
APS38817.1			0.014	26.4
ACB22820.1			0.014	26.4
QRM30972.1			0.014	26.4
ADQ07200.1			0.014	26.4
AIT08403.1			0.014	26.4
AVH38808.1			0.014	26.4
BBV96705.1			0.014	26.4
AWM13674.1			0.014	26.4
SQD92655.1			0.014	26.4
QSF45812.1			0.014	26.4
AMA54053.1			0.015	26.4
UPV86374.1			0.015	26.4
UQF18030.1			0.015	26.4
BDF54538.1			0.015	26.3
QDU78642.1			0.015	26.3
VEH71631.1			0.015	26.3
AUC14169.1			0.015	26.3
AEA01675.1			0.015	26.3
QOZ16427.1			0.015	26.3
AKC06191.1			0.015	26.3
AYM09740.1			0.015	26.3
AYM15099.1			0.015	26.3
AYM66330.1			0.015	26.3
QGS10585.1			0.015	26.3
BBM43191.1			0.015	26.3
QPP49726.1			0.015	26.3
QTP53337.1			0.015	26.3
BBN52417.1			0.015	26.3
BBF87927.1			0.015	26.3
QHW31551.1			0.015	26.3
ADB95266.1			0.015	26.3
AYN16140.1			0.015	26.3
AYO00199.1			0.015	26.3
AXL05079.1			0.015	26.3
QXW31831.1			0.015	26.3
QNI49707.1			0.015	26.3
QNJ21314.1			0.015	26.3
QTN10577.1			0.015	26.3
AUN99182.1			0.015	26.3
QDK40836.1			0.015	26.3
AIZ41073.1			0.015	26.3
QRR03989.1			0.015	26.3
BBM41164.1			0.015	26.3
ANX41975.1			0.015	26.3
ANX69023.1			0.015	26.3
AOA43901.1			0.015	26.3
ANT49612.1			0.015	26.3
AZQ43882.1			0.015	26.3
ACG73951.1			0.015	26.3
AVM73181.1			0.015	26.3
AVM77084.1			0.015	26.3
CDK97828.1			0.015	26.3
QBJ77642.1			0.015	26.3
QAA21740.1			0.015	26.3
QAA24712.1			0.015	26.3
UAK16543.1			0.015	26.3
QEY34522.1			0.015	26.3
QCQ50086.1			0.016	26.3
QND66584.1			0.016	26.3
UPQ85858.1			0.016	26.3
SDM74805.1			0.016	26.3
ALQ54542.1			0.016	26.2
ATC90341.1			0.016	26.2
ABA57989.1			0.016	26.2
ULN51042.1			0.016	26.2
QGM47569.1			0.016	26.2
QIX24670.1			0.016	26.2
BBM38761.1			0.016	26.2
BBC01456.1			0.016	26.2
ADQ04595.1			0.016	26.2
QEC49567.1			0.016	26.2
ASA56348.1			0.016	26.2
AUH66610.1			0.016	26.2
QSR85461.1			0.016	26.2
QEM09925.1			0.016	26.2
CCF20668.1			0.016	26.2
AIZ17679.1			0.016	26.2
AIZ20008.1			0.016	26.2
AIZ21883.1			0.016	26.2
AIZ23836.1			0.016	26.2
ANW71198.1			0.016	26.2
ANW91092.1			0.016	26.2
ANW93196.1			0.016	26.2
ANX14562.1			0.016	26.2
ANX16931.1			0.016	26.2
ANX20229.1			0.016	26.2
ANX25048.1			0.016	26.2
ANX29770.1			0.016	26.2
ANX32678.1			0.016	26.2
ANX34348.1			0.016	26.2
ANX37127.1			0.016	26.2
ANX40602.1			0.016	26.2
ANX44360.1			0.016	26.2
ANX46123.1			0.016	26.2
ANX48072.1			0.016	26.2
ANX53738.1			0.016	26.2
ANX54304.1			0.016	26.2
ANX56685.1			0.016	26.2
ANX59484.1			0.016	26.2
ANX61357.1			0.016	26.2
ANX63888.1			0.016	26.2
ANX64542.1			0.016	26.2
ANX66578.1			0.016	26.2
ANX72321.1			0.016	26.2
ANX77960.1			0.016	26.2
ANX81042.1			0.016	26.2
ANX83877.1			0.016	26.2
ANX85753.1			0.016	26.2
ANX90583.1			0.016	26.2
ANX94334.1			0.016	26.2
ANX98203.1			0.016	26.2
AOA35295.1			0.016	26.2
AOA36851.1			0.016	26.2
AOA38415.1			0.016	26.2
AOA45731.1			0.016	26.2
AOA47852.1			0.016	26.2
ARD15251.1			0.016	26.2
ATL33272.1			0.016	26.2
ATL36084.1			0.016	26.2
AUX06652.1			0.016	26.2
CAM09835.1			0.016	26.2
UQD56171.1			0.016	26.2
QNM83554.1			0.016	26.2
BBK12920.1			0.016	26.2
QQM47225.1			0.016	26.2
AGK57599.1			0.016	26.2
AGP60018.1			0.016	26.2
UEL34403.1			0.016	26.2
BBD25356.1			0.016	26.2
BBD28397.1			0.016	26.2
BBM86055.1			0.016	26.2
AEB10031.1			0.016	26.2
BCB05761.1			0.016	26.2
QKQ59819.1			0.017	26.2
QIP05494.1			0.017	26.2
QDV32704.1			0.017	26.2
AWL07177.1			0.017	26.2
AIZ26713.1			0.017	26.2
APR30389.1			0.017	26.2
ACV64813.1			0.017	26.2
ATX01667.1			0.017	26.2
BAZ82654.1			0.017	26.2
ABR91786.1			0.017	26.1
ACB25660.1			0.017	26.1
UIY40531.1			0.017	26.1
SDF37483.1			0.017	26.1
ATW51763.1			0.017	26.1
CAD6617065.1			0.017	26.1
QUS60940.1			0.017	26.1
ABR84173.1			0.017	26.1
AKE69942.1			0.017	26.1
ARG51044.1			0.017	26.1
AWE74434.1			0.017	26.1
AXL77176.1			0.017	26.1
CDI90500.1			0.017	26.1
QGH91424.1			0.017	26.1
QJA74142.1			0.017	26.1
QMV64777.1			0.017	26.1
BCS81307.1			0.017	26.1
ATL25851.1			0.017	26.1
AIQ16164.1			0.017	26.1
ALJ38644.1			0.017	26.1
QGY04141.1			0.017	26.1
BCA89072.1			0.017	26.1
QZN78295.1			0.018	26.1
AFY87655.1			0.018	26.1
SCG49903.1			0.018	26.1
AAG05628.1			0.018	26.1
ABJ11423.1			0.018	26.1
AEO75283.1			0.018	26.1
AFM65096.1			0.018	26.1
AGI81688.1			0.018	26.1
AGO39938.1			0.018	26.1
AGV60553.1			0.018	26.1
AGV65474.1			0.018	26.1
AGY64153.1			0.018	26.1
AGY70255.1			0.018	26.1
AHA16019.1			0.018	26.1
AHA21818.1			0.018	26.1
AHB56029.1			0.018	26.1
AHC65710.1			0.018	26.1
AHC77201.1			0.018	26.1
AHH51024.1			0.018	26.1
AHK83938.1			0.018	26.1
AHK89840.1			0.018	26.1
AHK95822.1			0.018	26.1
AHL01782.1			0.018	26.1
AHL07731.1			0.018	26.1
AHL13659.1			0.018	26.1
AHW71226.1			0.018	26.1
AID73451.1			0.018	26.1
AJD64199.1			0.018	26.1
AKF99445.1			0.018	26.1
AKO86843.1			0.018	26.1
ALE48607.1			0.018	26.1
ALP60277.1			0.018	26.1
ALS11192.1			0.018	26.1
ALU50274.1			0.018	26.1
ALV78374.1			0.018	26.1
ALY39122.1			0.018	26.1
ALY47790.1			0.018	26.1
ALY55394.1			0.018	26.1
ALY61283.1			0.018	26.1
ALY70444.1			0.018	26.1
ALY75264.1			0.018	26.1
ALY83553.1			0.018	26.1
ALY92960.1			0.018	26.1
ALY94027.1			0.018	26.1
ALZ04604.1			0.018	26.1
ALZ09489.1			0.018	26.1
ALZ13492.1			0.018	26.1
ALZ19161.1			0.018	26.1
ALZ25649.1			0.018	26.1
ALZ32206.1			0.018	26.1
ALZ39251.1			0.018	26.1
ALZ91474.1			0.018	26.1
AMA37482.1			0.018	26.1
AMU01188.1			0.018	26.1
AMX91381.1			0.018	26.1
ANI10575.1			0.018	26.1
ANP62777.1			0.018	26.1
ANT76558.1			0.018	26.1
AON07158.1			0.018	26.1
AON13146.1			0.018	26.1
AON19133.1			0.018	26.1
AON25655.1			0.018	26.1
AON31128.1			0.018	26.1
AON37133.1			0.018	26.1
AON43114.1			0.018	26.1
AON49128.1			0.018	26.1
AOP58213.1			0.018	26.1
AOT40842.1			0.018	26.1
APB65411.1			0.018	26.1
APC73043.1			0.018	26.1
APJ41586.1			0.018	26.1
APJ47205.1			0.018	26.1
APJ52731.1			0.018	26.1
ARC80014.1			0.018	26.1
ARG87193.1			0.018	26.1
ARI01762.1			0.018	26.1
ARI91631.1			0.018	26.1
ARI98069.1			0.018	26.1
ARN35498.1			0.018	26.1
ARN41235.1			0.018	26.1
ARN49766.1			0.018	26.1
ASA15821.1			0.018	26.1
ASD11177.1			0.018	26.1
ASJ85313.1			0.018	26.1
ASM85709.1			0.018	26.1
ATH03407.1			0.018	26.1
AUA71388.1			0.018	26.1
AUA77538.1			0.018	26.1
AUA95945.1			0.018	26.1
AUB02165.1			0.018	26.1
AVJ89972.1			0.018	26.1
AVJ97916.1			0.018	26.1
AVK09653.1			0.018	26.1
AVK20914.1			0.018	26.1
AVK24056.1			0.018	26.1
AVN47721.1			0.018	26.1
AVR82819.1			0.018	26.1
AVZ34763.1			0.018	26.1
AWE78740.1			0.018	26.1
AWE87637.1			0.018	26.1
AWR42292.1			0.018	26.1
AWT29193.1			0.018	26.1
AWZ86316.1			0.018	26.1
AXA02892.1			0.018	26.1
AXC23989.1			0.018	26.1
AXL71664.1			0.018	26.1
AXL83527.1			0.018	26.1
AXN24568.1			0.018	26.1
AXO28967.1			0.018	26.1
AXR11383.1			0.018	26.1
AXR29028.1			0.018	26.1
AXS71699.1			0.018	26.1
AXS88179.1			0.018	26.1
